comment_id,comment_text,likes,sentiment,theme,timestamp,video_id,user_id
4954,Would you clarify the method a bit more slowly? (4953),26,0.277,Request for more explanation,2026-01-12 15:54:33.934340,vid_gecr9gsd,user_vla4tv5u
4955,Could you expand on the main idea with real examples? (4954),13,0.278,Request for more explanation,2026-01-24 01:39:41.934340,vid_1u0oeiru,user_4pr4zu64
4956,In my experience habits can vary a lot.,2,0.317,General discussion,2025-11-30 06:10:22.934340,vid_fdaja7bj,user_l7zu2i3y
4957,Would you clarify the logic with a diagram? (4956),7,0.036,Request for more explanation,2026-01-09 20:53:07.934340,vid_46n6e0e4,user_vjnmbe4j
4958,"Wait, what is the term you used in the video.",29,-0.294,Confusion about topic,2026-01-18 10:57:29.934340,vid_fzbcie99,user_oynbrw5p
4959,Would you clarify that concept with a diagram? (4958),9,0.064,Request for more explanation,2026-01-02 03:35:51.934340,vid_sv9cn9f3,user_t5yera1b
4960,Do we have backed by data beyond anecdotes?,16,-0.444,Skepticism / credibility concern,2026-01-12 10:59:36.934340,vid_uxqkwn5z,user_j6ol71i2
4961,This part is unclear: REM vs deep sleep in the video.,6,-0.282,Confusion about topic,2025-12-01 21:19:28.934340,vid_p6ca0x4d,user_5tooxn0u
4962,I don't understand the term you used for beginners.,3,-0.01,Confusion about topic,2026-02-16 21:47:52.934340,vid_h0v22qcv,user_06u0dyt6
4963,Where's the scientifically proven in a study?,8,-0.274,Skepticism / credibility concern,2025-11-27 14:30:58.934340,vid_roph0k6a,user_z652fnex
4964,Can you show the method with context? (4963),13,0.075,Request for more explanation,2026-02-02 18:50:21.934340,vid_oktpzfa2,user_k12kndnr
4965,Source? verified for everyone?,4,-0.382,Skepticism / credibility concern,2025-12-06 10:43:15.934340,vid_959z9dbe,user_zzyxm51s
4966,Can you show the example with a diagram? (4965),7,0.166,Request for more explanation,2025-12-15 22:43:49.934340,vid_7jaz52du,user_efqd47mx
4967,So helpful thank you. (4966),3,0.537,Positive feedback / praise,2025-12-08 21:52:56.934340,vid_r8tkcv59,user_y5avirzx
4968,Can you explain the main idea a bit more slowly? (4967),31,0.007,Request for more explanation,2025-11-24 08:20:25.934340,vid_t89dz7vx,user_w2fo9yhx
4969,Still unsure about the difference with a diagram?,7,0.027,Request for more explanation,2025-11-22 06:59:01.934340,vid_1ywlkie7,user_lrbab7jf
4970,I wish you explained the takeaway in plain language? (4969),45,0.284,Request for more explanation,2025-12-06 22:32:47.934340,vid_ktxgctfy,user_q5dsj35v
4971,Super clear keep these coming. (4970),49,0.958,Positive feedback / praise,2026-02-08 07:31:22.934340,vid_ye3sad5c,user_rue6i3j2
4972,I've noticed exercise is worth testing.,8,-0.215,General discussion,2026-02-01 02:34:07.934340,vid_2imj2xko,user_6prli1vm
4973,Can someone explain the key step exactly means. (4972),3,-0.042,Confusion about topic,2026-01-31 19:29:04.934340,vid_7eldkmfb,user_k98x0vv6
4974,Could you walk through this step with a quick demo? (4973),1,0.103,Request for more explanation,2025-12-06 20:38:14.934340,vid_i630ach6,user_2p69ol82
4975,Finally get it so much. (4974),2,0.516,Positive feedback / praise,2025-12-12 18:56:57.934340,vid_vrfemztr,user_jpwudntn
4976,I doubt backed by data beyond anecdotes?,2,-0.796,Skepticism / credibility concern,2026-01-24 04:05:43.934340,vid_094xyl89,user_mq24fr4d
4977,Great explanation thank you. (4976),41,0.714,Positive feedback / praise,2025-11-20 09:32:00.934340,vid_kslggg5e,user_r7p8m1da
4978,Side thought: exercise matters more than I expected.,10,0.174,General discussion,2025-11-30 19:43:43.934340,vid_l57s539h,user_ui28zhmr
4979,I don't understand the formula you said. (4978),14,-0.345,Confusion about topic,2025-11-21 08:32:38.934340,vid_l54rf6u4,user_a1b9e0x7
4980,I tried this and timing is tricky to optimize.,1,-0.22,General discussion,2025-12-21 04:51:57.934340,vid_sduepoyx,user_ild8j241
4981,"Wait, what is the example you meant.",2,-0.126,Confusion about topic,2025-12-24 05:36:01.934340,vid_z6wxby4d,user_1ecjtlds
4982,Could you walk through the method step by step? (4981),24,0.098,Request for more explanation,2025-11-22 05:16:13.934340,vid_ua110o4l,user_1mi3on8j
4983,I might be missing how this works in the video. (4982),12,-0.086,Confusion about topic,2026-02-10 17:10:37.934340,vid_ivfhvwyj,user_t7c5t02y
4984,Finally get it simple and clear. (4983),8,0.481,Positive feedback / praise,2025-12-23 14:07:23.934340,vid_oxy0vkwz,user_e5kabkq3
4985,This helped me thank you. (4984),17,0.817,Positive feedback / praise,2026-01-13 00:30:20.934340,vid_3rs3tca6,user_wf5z0nkq
4986,Could you expand on that concept in plain language? (4985),55,0.064,Request for more explanation,2025-11-21 10:04:00.934340,vid_74mnodv0,user_n44tpek4
4987,I wish you explained the example with real examples? (4986),7,0.094,Request for more explanation,2025-12-19 10:53:38.934340,vid_o66nji84,user_r278zvy1
4988,Super clear you made it click. (4987),10,0.446,Positive feedback / praise,2026-01-01 10:06:16.934340,vid_rbrarcs0,user_gfq6es3b
4989,Interesting point about exercise seems underrated.,11,0.07,General discussion,2026-02-11 20:45:42.934340,vid_iyynucht,user_ep7ccl9k
4990,Finally get it so much. (4989),125,0.953,Positive feedback / praise,2026-02-10 18:49:04.934340,vid_9vgovo12,user_qqb16sip
4991,Would you clarify the process with a diagram? (4990),1,-0.067,Request for more explanation,2025-12-25 09:33:09.934340,vid_5x2e8nc9,user_koatod37
4992,Can you break down the takeaway in another video? (4991),19,0.115,Request for more explanation,2025-12-21 17:25:23.934340,vid_yh8lhq7b,user_9cp74iqy
4993,I don't understand the formula at that timestamp. (4992),8,-0.359,Confusion about topic,2026-02-16 14:40:12.934340,vid_yzj24du4,user_59pbyjba
4994,Best video for real. (4993),17,0.481,Positive feedback / praise,2026-01-23 16:45:03.934340,vid_xztcn84i,user_ked7t3c4
4995,Please explain the main idea with a simple analogy? (4994),4,-0.029,Request for more explanation,2026-02-06 08:07:04.934340,vid_vgdghcd1,user_nmlu7edn
4996,Interesting point about exercise can vary a lot.,9,0.266,General discussion,2026-02-13 20:43:20.934340,vid_yn7js7b2,user_ukeiwb5j
4997,I don't understand the term you used you said.,20,-0.262,Confusion about topic,2025-11-20 13:30:23.934340,vid_axm6ehxz,user_6qpim9xf
4998,Can someone explain the key step you said.,277,-0.334,Confusion about topic,2026-02-07 19:50:08.934340,vid_uyx0cf86,user_4kep2wul
4999,Please explain the example with real examples? (4998),22,0.201,Request for more explanation,2026-01-22 22:56:55.934340,vid_1ck3locm,user_1e63ej3h
5000,It also depends on exercise is tricky to optimize. (4999),4,0.405,General discussion,2026-01-05 17:37:16.934340,vid_295w62mn,user_xac5utmm
5001,Quick note: habits made a big difference.,6,-0.316,General discussion,2026-02-08 06:08:43.934340,vid_ygb0pynd,user_nmse6a7k
5002,Exactly what I needed thank you. (5001),5,0.624,Positive feedback / praise,2025-11-29 01:24:55.934340,vid_w3c273hb,user_ayphe4pq
5003,This helped me you nailed it. (5002),1,0.858,Positive feedback / praise,2026-02-13 11:27:43.934340,vid_6uss0u61,user_k2ipqoph
5004,Still confused about the term you used right there. (5003),6,-0.272,Confusion about topic,2025-12-24 04:03:45.934340,vid_sbhfw7yt,user_9f52soig
5005,I got lost at the transition you said.,20,-0.053,Confusion about topic,2025-12-03 06:08:03.934340,vid_14p4di9s,user_un7oj0zp
5006,Can you break down that concept with context? (5005),2,0.239,Request for more explanation,2026-01-05 19:49:12.934340,vid_hh75o0c5,user_fdvpkdrq
5007,Please explain this step in plain language? (5006),29,0.104,Request for more explanation,2026-01-17 01:00:39.934340,vid_8wcc5pms,user_lkl4hut6
5008,This reminds me of the environment is key for results.,15,-0.131,General discussion,2025-12-18 20:15:31.934340,vid_53ztshg8,user_ssstpi5c
5009,Exactly what I needed simple and clear. (5008),4,0.46,Positive feedback / praise,2026-01-05 02:57:19.934340,vid_bhau42h7,user_hzyijmu5
5010,Exactly what I needed this is gold. (5009),8,0.577,Positive feedback / praise,2026-01-05 10:00:59.934340,vid_y6ro7dei,user_ondyd6ag
5011,This reminds me of sleep cycles is a big variable.,52,-0.321,General discussion,2026-01-18 02:16:57.934340,vid_6agovhzb,user_332my614
5012,Can you show the process with real examples? (5011),20,0.087,Request for more explanation,2025-12-02 06:22:46.934340,vid_yq9h7u8c,user_sqdd7erh
5013,What does the key step you said.,9,-0.165,Confusion about topic,2025-12-23 01:27:14.934340,vid_s3uc3ne2,user_qilhx635
5014,Still unsure about this step step by step? (5013),7,0.098,Request for more explanation,2025-11-28 12:40:56.934340,vid_1fb0nvd8,user_58a2varv
5015,I don't understand how this works in the video. (5014),10,-0.054,Confusion about topic,2025-12-05 00:23:32.934340,vid_dlnejkut,user_9hznpa4u
5016,Amazing breakdown keep these coming. (5015),5,0.856,Positive feedback / praise,2026-02-07 02:43:39.934340,vid_rbls9adb,user_eh22as5w
5017,What does REM vs deep sleep for beginners. (5016),1,-0.248,Confusion about topic,2026-02-12 15:11:48.934340,vid_av6e9aqk,user_dehhb3bx
5018,Great explanation you nailed it. (5017),85,0.388,Positive feedback / praise,2026-01-08 02:34:10.934340,vid_ctyclxmd,user_geaphr67
5019,Could you expand on the process step by step? (5018),11,-0.005,Request for more explanation,2026-02-01 02:40:47.934340,vid_wwj6u3rn,user_s97zw1ro
5020,Side thought: the environment is a big variable.,14,-0.297,General discussion,2025-12-23 02:56:32.934340,vid_9hr6e6l1,user_5mks3vtg
5021,Really appreciate this I've seen on this topic. (5020),8,0.737,Positive feedback / praise,2026-01-09 06:42:03.934340,vid_d2qibki8,user_daf5j5g5
5022,I wish you explained the example with a quick demo? (5021),4,0.013,Request for more explanation,2025-11-28 13:12:51.934340,vid_mejeiiqh,user_ywwy4q7s
5023,I got lost at the term you used you meant. (5022),7,-0.211,Confusion about topic,2026-02-09 01:13:47.934340,vid_wok9e5s2,user_lku8avq0
5024,Best video so much. (5023),2,0.681,Positive feedback / praise,2025-11-23 02:54:21.934340,vid_9lciz1g2,user_twny2zvc
5025,Great explanation saved me hours. (5024),110,0.452,Positive feedback / praise,2025-12-08 03:02:11.934340,vid_rida8hh0,user_i5wemkt0
5026,Source? credible or just a theory?,2,-0.78,Skepticism / credibility concern,2026-01-10 15:02:55.934340,vid_t5iy394u,user_emekfqq0
5027,One thing I'd add is consistency is what worked for me.,3,-0.013,General discussion,2025-12-28 01:26:53.934340,vid_6pfxdw9a,user_1n76zqns
5028,I wish you explained the last part step by step? (5027),6,-0.037,Request for more explanation,2025-11-29 13:58:09.934340,vid_5syql8r3,user_ewsbcytj
5029,I doubt a real effect or just hype?,37,-0.405,Skepticism / credibility concern,2026-01-18 07:06:26.934340,vid_5wknxnxb,user_io0uy38t
5030,"Wait, what is the term you used you meant. (5029)",9,-0.205,Confusion about topic,2025-11-24 06:13:04.934340,vid_c53w9tnu,user_d74c0x4m
5031,This reminds me of consistency can vary a lot.,2,0.213,General discussion,2026-02-15 12:25:44.934340,vid_zlyffnxb,user_umojemh7
5032,This helped me this is gold. (5031),36,0.805,Positive feedback / praise,2025-12-29 12:02:09.934340,vid_lj9t0b3j,user_x364c8bu
5033,I wish you explained the main idea with a quick demo? (5032),20,-0.078,Request for more explanation,2025-12-24 06:21:21.934340,vid_gz7ncwrg,user_q7579gsv
5034,It also depends on habits is tricky to optimize.,16,-0.335,General discussion,2025-11-30 01:14:59.934340,vid_a07b3bmk,user_pjz2uty4
5035,Interesting point about the environment seems underrated.,20,-0.164,General discussion,2026-01-04 05:14:16.934340,vid_n9b1qtgn,user_qumsckak
5036,I wish you explained the difference step by step? (5035),126,-0.047,Request for more explanation,2025-11-23 03:59:29.934340,vid_huod1394,user_l9hq0pu7
5037,Could you walk through the method in plain language? (5036),100,0.117,Request for more explanation,2025-12-20 10:06:21.934340,vid_pzbar52w,user_9fe52m1a
5038,Can someone explain how this works right there.,4,-0.112,Confusion about topic,2026-01-05 07:32:08.934340,vid_sr06vwlq,user_lcznv1k5
5039,I wish you explained the last part with context? (5038),54,0.045,Request for more explanation,2026-01-24 01:00:17.934340,vid_rv7enc8v,user_jxojccwx
5040,I don't understand the difference between stages for beginners. (5039),14,-0.306,Confusion about topic,2026-02-04 04:29:23.934340,vid_nthinitx,user_9bzih3s2
5041,I got lost at REM vs deep sleep right there. (5040),16,-0.398,Confusion about topic,2025-12-03 02:28:40.934340,vid_uh5rwu84,user_de162909
5042,One thing I'd add is timing is worth testing.,1,0.171,General discussion,2025-12-03 21:53:16.934340,vid_rcck11gk,user_0umickau
5043,Would you clarify the process with context? (5042),7,0.289,Request for more explanation,2025-12-06 00:21:01.934340,vid_zh02z38v,user_fxmr3d7p
5044,I wish you explained the takeaway in another video? (5043),4,0.298,Request for more explanation,2025-11-27 10:24:31.934340,vid_f4icy3s2,user_2ux7wdea
5045,Side thought: sleep cycles is key for results.,22,-0.095,General discussion,2026-01-15 15:59:52.934340,vid_4wjvjp7k,user_h7ysb9zb
5046,Would you clarify the difference in another video? (5045),29,0.014,Request for more explanation,2025-12-25 11:24:36.934340,vid_lhxargdm,user_zukh97kz
5047,This part is unclear: the difference between stages right there. (5046),1,-0.118,Confusion about topic,2025-11-29 12:44:56.934340,vid_u1annafi,user_nr6r4dh2
5048,Not sure what the formula in the video. (5047),9,-0.184,Confusion about topic,2026-01-24 20:05:03.934340,vid_835jvsdu,user_lct4ttn0
5049,Where's the credible for most people?,31,-0.71,Skepticism / credibility concern,2026-01-31 03:19:57.934340,vid_r9vtbysx,user_bcfrra1d
5050,Please explain the process with a diagram? (5049),7,0.032,Request for more explanation,2026-02-10 00:17:18.934340,vid_v9yzw1gb,user_v7rjf2pd
5051,Not sure this accurate for everyone?,20,-0.408,Skepticism / credibility concern,2026-01-08 07:39:19.934340,vid_ogcuyd1c,user_le71xe7w
5052,I wish you explained the example step by step?,13,0.22,Request for more explanation,2025-12-23 10:15:17.934340,vid_eczw3ynd,user_kbsqugbs
5053,Interesting point about the environment can be counterintuitive. (5052),13,0.433,General discussion,2025-11-25 15:54:43.934340,vid_z4vgyuyc,user_j705hd66
5054,I wish you explained the takeaway a bit more slowly? (5053),7,0.057,Request for more explanation,2026-01-08 07:41:11.934340,vid_dmkx2hyj,user_2h8qqka1
5055,Quick note: diet is a big variable.,2,-0.154,General discussion,2025-12-09 23:38:06.934340,vid_ram9x5sm,user_lse9gt9k
5056,I need more detail on the takeaway with a simple analogy? (5055),3,0.29,Request for more explanation,2026-01-29 11:50:32.934340,vid_olp7kp5j,user_typwo4l3
5057,Can you explain the process with real examples? (5056),20,-0.054,Request for more explanation,2026-01-08 06:58:14.934340,vid_lkead2gu,user_fr92b5fs
5058,Can someone explain the formula you meant. (5057),9,-0.362,Confusion about topic,2026-01-04 18:20:23.934340,vid_y2z1dgmq,user_y4sybe1h
5059,Please explain the process with a diagram? (5058),8,-0.058,Request for more explanation,2026-01-01 04:38:34.934340,vid_c7f8406b,user_ol6xbcbj
5060,Can you show this step with a simple analogy? (5059),6,0.225,Request for more explanation,2025-12-12 07:35:08.934340,vid_g352weii,user_sh4azhx1
5061,I wish you explained the difference with a simple analogy? (5060),6,0.029,Request for more explanation,2025-11-24 23:40:20.934340,vid_meo5ua5e,user_9qm292zf
5062,Interesting point about screen time is key for results.,29,0.36,General discussion,2026-02-09 20:17:39.934340,vid_r5q42pkd,user_pqn73jf2
5063,This reminds me of consistency is worth testing.,6,-0.352,General discussion,2025-12-14 08:34:05.934340,vid_pk5bvs87,user_gci4ogus
5064,This reminds me of the environment can vary a lot. (5063),2,0.304,General discussion,2026-02-10 13:34:13.934340,vid_03mzsb4y,user_m9h0d7jc
5065,I need more detail on that concept with a simple analogy? (5064),20,0.039,Request for more explanation,2026-01-03 21:49:21.934340,vid_ingw4gog,user_u6bup2t1
5066,I tried this and stress levels is tricky to optimize. (5065),7,-0.285,General discussion,2026-01-22 05:36:55.934340,vid_thc3vnqp,user_xyirxfjq
5067,Amazing breakdown thank you. (5066),9,0.8,Positive feedback / praise,2026-01-23 02:26:48.934340,vid_95tr8pon,user_a2qr5vpw
5068,Can someone explain REM vs deep sleep in this context.,53,-0.278,Confusion about topic,2026-01-04 22:02:34.934340,vid_cewhc0d1,user_nhcdoiib
5069,Still unsure about the main idea with a simple analogy? (5068),9,0.179,Request for more explanation,2025-11-23 11:36:59.934340,vid_o5uzgylf,user_fb20fay2
5070,What does the example you said. (5069),12,-0.23,Confusion about topic,2025-11-20 11:55:10.934340,vid_b2pv3xw9,user_bocaec69
5071,This part is unclear: the point here right there.,2,-0.358,Confusion about topic,2025-12-02 16:52:50.934340,vid_eihutavs,user_nbjlbmxw
5072,Would you clarify this step with context? (5071),7,0.236,Request for more explanation,2025-12-04 08:19:34.934340,vid_9w9a74k1,user_rdq8p8yp
